annotator_id,accuracy,leniency,strictness
10067,0.6616539070234139,0.6399987718974491,0.34181289735344583
1007,0.6616539068890502,0.6399987686553797,0.34181290069381237
10121,0.6616538937229951,0.6399984394421406,0.34181323990003026
4884,0.6613638489790835,0.6403387941353844,0.3416429018553256
2894,0.6613638489790835,0.6403387941353844,0.3416429018553256
5323,0.6613638180222893,0.6403388227892396,0.34164287217515144
11131,0.6612516521642037,0.33239261685492183,0.6588393617874013
2524,0.6612434301932335,0.33238704057546586,0.6588505141815096
6870,0.6612008981185046,0.33235834175068707,0.6589079122901403
10066,0.6610548501272334,0.6543836662193342,0.3346204648532203
6584,0.6610514426272727,0.3310713262307682,0.6614819377890612
2613,0.6609982093431765,0.640752636077433,0.3414359800705273
3793,0.6609982093431765,0.640752636077433,0.3414359800705273
4722,0.6609982086045768,0.6407526208581579,0.3414359954711658
2629,0.6609982086045768,0.6407526208581579,0.3414359954711658
8436,0.660987056606674,0.3310273066791836,0.6615699821123674
2576,0.6609319537246945,0.6545311978191907,0.33454668340719307
3105,0.6609319537246945,0.6545311978191907,0.33454668340719307
5990,0.6608460341760344,0.33655689423102975,0.008149663345996554
2249,0.6608460341760344,0.33655689423102975,0.008149663345996554
3585,0.6608460341760344,0.33655689423102975,0.008149663345996554
1320,0.6608302033792636,0.3302037881803947,0.6632170192997794
9581,0.6607342386534194,0.6547612162486014,0.33443168980212784
3353,0.6607342386534194,0.6547612162486014,0.33443168980212784
2440,0.6606753482938285,0.641103770663547,0.34126041327937434
291,0.6606445487630924,0.6548624594514084,0.334381068081447
9434,0.6606445487630924,0.6548624594514084,0.334381068081447
6889,0.6606445487630924,0.6548624594514084,0.334381068081447
5272,0.6606445487630924,0.6548624594514084,0.334381068081447
9312,0.6606445487630924,0.6548624594514084,0.334381068081447
7793,0.6605283360205374,0.654990668401619,0.33431696352810875
4165,0.6604640750943123,0.65981464882141,0.33190497288022497
2875,0.6604640750943123,0.65981464882141,0.33190497288022497
3191,0.6604640750943123,0.65981464882141,0.33190497288022497
2451,0.6604640750943123,0.65981464882141,0.33190497288022497
3643,0.6604224460800968,0.6598603360902433,0.33188210104935645
9411,0.6603843104611268,0.662313983679342,0.3306547724887237
3627,0.6603843104611268,0.662313983679342,0.3306547724887237
1708,0.6576576180287027,0.3333684687883365,0.009743873218147623
8728,0.6483916104242654,0.015857291168370195,0.3467096792321425
10731,0.6483916104242654,0.015857291168370195,0.3467096792321425
6359,0.6483916104242654,0.015857291168370195,0.3467096792321425
6351,0.6483916104242654,0.015857291168370195,0.3467096792321425
6003,0.6457192789752545,0.3454788033727531,0.017071562394020082
10886,0.6435738676229844,0.018266383996879843,0.3418909937230386
855,0.6435738676229844,0.018266383996879843,0.3418909937230386
7121,0.6435738676229844,0.018266383996879843,0.3418909937230386
3767,0.6435738676229844,0.018266383996879843,0.3418909937230386
2889,0.6435738676229844,0.018266383996879843,0.3418909937230386
4246,0.6435737710080117,0.01826642063851759,0.34189102958269246
5954,0.5533537654895395,0.2233207626508571,0.5533584746982859
10238,0.5522714741567916,0.5522715015923313,0.22386424920383438
2792,0.5522711790989666,0.22386395433924647,0.552272091321507
10114,0.5516817956001515,0.22327495802282624,0.5534500839543476
1352,0.5490830604629396,0.5490830699964568,0.22545846500177158
8555,0.5490830531346454,0.2254584576920963,0.5490830846158073
7466,0.5490830394439281,0.5490831119276738,0.2254584440361631
10428,0.5490829996239417,0.22545840431734732,0.5490831913653054
5649,0.5490829996239417,0.22545840431734732,0.5490831913653054
10090,0.5490829938578294,0.22545839856588504,0.5490832028682299
7553,0.549082902653672,0.22545830759345029,0.5490833848130995
9859,0.5490828996134053,0.22545830456090798,0.5490833908781839
5700,0.549082742970595,0.2254581483160815,0.549083703367837
3988,0.5490827377126314,0.22545814307147702,0.549083713857046
7589,0.5490825496696109,0.5490840889875586,0.2254579555062207
2644,0.5490825007197221,0.2254579066806993,0.5490841866386015
10110,0.5490822358966774,0.22545764253049785,0.5490847149390042
10117,0.5490822358966774,0.22545764253049785,0.5490847149390042
495,0.5490822212585044,0.22545762792951826,0.22545762792951826
3738,0.5490819821119598,0.22545738939058366,0.22545738939058366
10138,0.5490799329226319,0.22545534540771808,0.5490893091845638
10144,0.5490790796355861,0.22545449428878508,0.22545449428878508
10147,0.5490790796355861,0.22545449428878508,0.22545449428878508
8166,0.5490762684829306,0.5490966194415663,0.22545169027921685
10136,0.549075352436506,0.22545077656047754,0.5490984468790449
10169,0.549075352436506,0.22545077656047754,0.5490984468790449
